state,date,Confirmed,Deaths,Active,New,New_3_avg,New_7_avg
LA,02/28/2020,0,0,0,0,0,0
LA,02/29/2020,0,0,0,0,0,0
LA,03/01/2020,0,0,0,0,0,0
LA,03/02/2020,0,0,0,0,0,0
LA,03/03/2020,0,0,0,0,0,0
LA,03/04/2020,0,0,0,0,0,0
LA,03/05/2020,0,0,0,0,0,0
LA,03/06/2020,0,0,0,0,0,0
LA,03/07/2020,0,0,0,0,0,0
LA,03/08/2020,0,0,0,0,0,0
LA,03/09/2020,1,0,1,1,0.3333333333333333,0.14285714285714285
LA,03/10/2020,1,0,1,0,0.3333333333333333,0.14285714285714285
LA,03/11/2020,6,0,6,5,2,0.8571428571428571
LA,03/12/2020,19,0,19,13,6,2.7142857142857144
LA,03/13/2020,36,0,36,17,11.666666666666666,5.142857142857143
LA,03/14/2020,77,1,76,41,23.666666666666668,11
LA,03/15/2020,91,2,89,14,24,13
LA,03/16/2020,136,3,133,45,33.333333333333336,19.285714285714285
LA,03/17/2020,196,4,192,60,39.666666666666664,27.857142857142858
LA,03/18/2020,257,4,253,61,55.333333333333336,35.857142857142854
LA,03/19/2020,392,10,382,135,85.33333333333333,53.285714285714285
LA,03/20/2020,538,14,524,146,114,71.71428571428571
LA,03/21/2020,585,16,569,47,109.33333333333333,72.57142857142857
LA,03/22/2020,837,20,817,252,148.33333333333334,106.57142857142857
LA,03/23/2020,1172,35,1137,335,211.33333333333334,148
LA,03/24/2020,1388,46,1342,216,267.6666666666667,170.28571428571428
LA,03/25/2020,1795,65,1730,407,319.3333333333333,219.71428571428572
LA,03/26/2020,2304,83,2221,509,377.3333333333333,273.14285714285717
LA,03/27/2020,2744,119,2625,440,452,315.14285714285717
LA,03/28/2020,3315,137,3178,571,506.6666666666667,390
LA,03/29/2020,3540,151,3389,225,412,386.14285714285717
LA,03/30/2020,4025,185,3840,485,427,407.57142857142856
LA,03/31/2020,5237,239,4998,1212,640.6666666666666,549.8571428571429
LA,04/01/2020,6424,273,6151,1187,961.3333333333334,661.2857142857143
LA,04/02/2020,9159,310,8849,2735,1711.3333333333333,979.2857142857143
LA,04/03/2020,10297,370,9927,1138,1686.6666666666667,1079
LA,04/04/2020,12496,409,12087,2199,2024,1311.5714285714287
LA,04/05/2020,13010,477,12533,514,1283.6666666666667,1352.857142857143
LA,04/06/2020,14867,512,14355,1857,1523.3333333333333,1548.857142857143
LA,04/07/2020,16284,582,15702,1417,1262.6666666666667,1578.142857142857
MA,01/22/2020,0,0,0,0,0,0
MA,01/23/2020,0,0,0,0,0,0
MA,01/24/2020,0,0,0,0,0,0
MA,01/25/2020,0,0,0,0,0,0
MA,01/26/2020,0,0,0,0,0,0
MA,01/27/2020,0,0,0,0,0,0
MA,01/28/2020,0,0,0,0,0,0
MA,01/29/2020,0,0,0,0,0,0
MA,01/30/2020,0,0,0,0,0,0
MA,01/31/2020,0,0,0,0,0,0
MA,02/01/2020,1,0,1,1,0.3333333333333333,0.14285714285714285
MA,02/02/2020,1,0,1,0,0.3333333333333333,0.14285714285714285
MA,02/03/2020,1,0,1,0,0.3333333333333333,0.14285714285714285
MA,02/04/2020,1,0,1,0,0,0.14285714285714285
MA,02/05/2020,1,0,1,0,0,0.14285714285714285
MA,02/06/2020,1,0,1,0,0,0.14285714285714285
MA,02/07/2020,1,0,1,0,0,0.14285714285714285
MA,02/08/2020,1,0,1,0,0,0
MA,02/09/2020,1,0,1,0,0,0
MA,02/10/2020,1,0,1,0,0,0
MA,02/11/2020,1,0,1,0,0,0
MA,02/12/2020,1,0,1,0,0,0
MA,02/13/2020,1,0,1,0,0,0
MA,02/14/2020,1,0,1,0,0,0
MA,02/15/2020,1,0,1,0,0,0
MA,02/16/2020,1,0,1,0,0,0
MA,02/17/2020,1,0,1,0,0,0
MA,02/18/2020,1,0,1,0,0,0
MA,02/19/2020,1,0,1,0,0,0
MA,02/20/2020,1,0,1,0,0,0
MA,02/21/2020,1,0,1,0,0,0
MA,02/22/2020,1,0,1,0,0,0
MA,02/23/2020,1,0,1,0,0,0
MA,02/24/2020,1,0,1,0,0,0
MA,02/25/2020,1,0,1,0,0,0
MA,02/26/2020,1,0,1,0,0,0
MA,02/27/2020,1,0,1,0,0,0
MA,02/28/2020,1,0,0,0,0,0
MA,02/29/2020,1,0,0,0,0,0
MA,03/01/2020,1,0,0,0,0,0
MA,03/02/2020,1,0,0,0,0,0
MA,03/03/2020,2,0,1,1,0.3333333333333333,0.14285714285714285
MA,03/04/2020,2,0,1,0,0.3333333333333333,0.14285714285714285
MA,03/05/2020,2,0,1,0,0.3333333333333333,0.14285714285714285
MA,03/06/2020,7,0,6,5,1.6666666666666667,0.8571428571428571
MA,03/07/2020,7,0,6,0,1.6666666666666667,0.8571428571428571
MA,03/08/2020,24,0,23,17,7.333333333333333,3.2857142857142856
MA,03/09/2020,24,0,23,0,5.666666666666667,3.2857142857142856
MA,03/10/2020,92,0,91,68,28.333333333333332,12.857142857142858
MA,03/11/2020,95,0,94,3,23.666666666666668,13.285714285714286
MA,03/12/2020,108,0,107,13,28,15.142857142857142
MA,03/13/2020,123,0,122,15,10.333333333333334,16.571428571428573
MA,03/14/2020,138,0,137,15,14.333333333333334,18.714285714285715
MA,03/15/2020,164,0,163,26,18.666666666666668,20
MA,03/16/2020,197,0,196,33,24.666666666666668,24.714285714285715
MA,03/17/2020,218,0,217,21,26.666666666666668,18
MA,03/18/2020,218,0,217,0,18,17.571428571428573
MA,03/19/2020,328,0,328,110,43.666666666666664,31.428571428571427
MA,03/20/2020,413,1,412,85,65,41.42857142857143
MA,03/21/2020,525,1,524,112,102.33333333333333,55.285714285714285
MA,03/22/2020,646,5,641,121,106,68.85714285714286
MA,03/23/2020,777,9,768,131,121.33333333333333,82.85714285714286
MA,03/24/2020,1159,11,1148,382,211.33333333333334,134.42857142857142
MA,03/25/2020,1838,15,1823,679,397.3333333333333,231.42857142857142
MA,03/26/2020,2417,25,2392,579,546.6666666666666,298.42857142857144
MA,03/27/2020,3240,35,3205,823,693.6666666666666,403.85714285714283
MA,03/28/2020,4257,44,4213,1017,806.3333333333334,533.1428571428571
MA,03/29/2020,4955,48,4907,698,846,615.5714285714286
MA,03/30/2020,5752,56,5696,797,837.3333333333334,710.7142857142857
MA,03/31/2020,6620,89,6531,868,787.6666666666666,780.1428571428571
MA,04/01/2020,7738,122,7616,1118,927.6666666666666,842.8571428571429
MA,04/02/2020,8966,154,8812,1228,1071.3333333333333,935.5714285714286
MA,04/03/2020,10402,192,10210,1436,1260.6666666666667,1023.1428571428571
MA,04/04/2020,11736,216,11520,1334,1332.6666666666667,1068.4285714285713
MA,04/05/2020,12500,231,12269,764,1178,1077.857142857143
MA,04/06/2020,13837,260,13577,1337,1145,1155
MA,04/07/2020,15202,356,14846,1365,1155.3333333333333,1226
MD,01/22/2020,0,0,0,0,0,0
MD,01/23/2020,0,0,0,0,0,0
MD,01/24/2020,0,0,0,0,0,0
MD,01/25/2020,0,0,0,0,0,0
MD,01/26/2020,0,0,0,0,0,0
MD,01/27/2020,0,0,0,0,0,0
MD,01/28/2020,0,0,0,0,0,0
MD,01/29/2020,0,0,0,0,0,0
MD,01/30/2020,0,0,0,0,0,0
MD,01/31/2020,0,0,0,0,0,0
MD,02/01/2020,0,0,0,0,0,0
MD,02/02/2020,0,0,0,0,0,0
MD,02/03/2020,0,0,0,0,0,0
MD,02/04/2020,0,0,0,0,0,0
MD,02/05/2020,0,0,0,0,0,0
MD,02/06/2020,0,0,0,0,0,0
MD,02/07/2020,0,0,0,0,0,0
MD,02/08/2020,0,0,0,0,0,0
MD,02/09/2020,0,0,0,0,0,0
MD,02/10/2020,0,0,0,0,0,0
MD,02/11/2020,0,0,0,0,0,0
MD,02/12/2020,0,0,0,0,0,0
MD,02/13/2020,0,0,0,0,0,0
MD,02/14/2020,0,0,0,0,0,0
MD,02/15/2020,0,0,0,0,0,0
MD,02/16/2020,0,0,0,0,0,0
MD,02/17/2020,0,0,0,0,0,0
MD,02/18/2020,0,0,0,0,0,0
MD,02/19/2020,0,0,0,0,0,0
MD,02/20/2020,0,0,0,0,0,0
MD,02/21/2020,0,0,0,0,0,0
MD,02/22/2020,0,0,0,0,0,0
MD,02/23/2020,0,0,0,0,0,0
MD,02/24/2020,0,0,0,0,0,0
MD,02/25/2020,0,0,0,0,0,0
MD,02/26/2020,0,0,0,0,0,0
MD,02/27/2020,0,0,0,0,0,0
MD,02/28/2020,0,0,0,0,0,0
MD,02/29/2020,0,0,0,0,0,0
MD,03/01/2020,0,0,0,0,0,0
MD,03/02/2020,0,0,0,0,0,0
MD,03/03/2020,0,0,0,0,0,0
MD,03/04/2020,0,0,0,0,0,0
MD,03/05/2020,0,0,0,0,0,0
MD,03/06/2020,3,0,3,3,1,0.42857142857142855
MD,03/07/2020,3,0,3,0,1,0.42857142857142855
MD,03/08/2020,5,0,5,2,1.6666666666666667,0.7142857142857143
MD,03/09/2020,5,0,5,0,0.6666666666666666,0.7142857142857143
MD,03/10/2020,8,0,8,3,1.6666666666666667,1.1428571428571428
MD,03/11/2020,9,0,9,1,1.3333333333333333,1.2857142857142858
MD,03/12/2020,12,0,12,3,2.3333333333333335,1.7142857142857142
MD,03/13/2020,18,0,18,6,3.3333333333333335,2.142857142857143
MD,03/14/2020,26,0,26,8,5.666666666666667,3.2857142857142856
MD,03/15/2020,32,0,32,6,6.666666666666667,3.857142857142857
MD,03/16/2020,41,0,38,9,7.666666666666667,5.142857142857143
MD,03/17/2020,60,0,57,19,11.333333333333334,7.428571428571429
MD,03/18/2020,85,0,82,25,17.666666666666668,10.857142857142858
MD,03/19/2020,107,1,106,22,22,13.571428571428571
MD,03/20/2020,149,1,148,42,29.666666666666668,18.714285714285715
MD,03/21/2020,193,2,191,44,36,23.857142857142858
MD,03/22/2020,244,3,241,51,45.666666666666664,30.285714285714285
MD,03/23/2020,290,3,287,46,47,35.57142857142857
MD,03/24/2020,349,4,345,59,52,41.285714285714285
MD,03/25/2020,425,4,421,76,60.333333333333336,48.57142857142857
MD,03/26/2020,583,4,579,158,97.66666666666667,68
MD,03/27/2020,775,5,770,192,142,89.42857142857143
MD,03/28/2020,995,5,990,220,190,114.57142857142857
MD,03/29/2020,1239,10,1229,244,218.66666666666666,142.14285714285714
MD,03/30/2020,1413,15,1398,174,212.66666666666666,160.42857142857142
MD,03/31/2020,1660,18,1642,247,221.66666666666666,187.28571428571428
MD,04/01/2020,1986,31,1955,326,249,223
MD,04/02/2020,2331,36,2295,345,306,249.71428571428572
MD,04/03/2020,2758,43,2715,427,366,283.2857142857143
MD,04/04/2020,3125,54,3071,367,379.6666666666667,304.2857142857143
MD,04/05/2020,3617,67,3550,492,428.6666666666667,339.7142857142857
MD,04/06/2020,4045,91,3954,428,429,376
MD,04/07/2020,4371,103,4268,326,415.3333333333333,387.2857142857143
ME,01/22/2020,0,0,0,0,0,0
ME,01/23/2020,0,0,0,0,0,0
ME,01/24/2020,0,0,0,0,0,0
ME,01/25/2020,0,0,0,0,0,0
ME,01/26/2020,0,0,0,0,0,0
ME,01/27/2020,0,0,0,0,0,0
ME,01/28/2020,0,0,0,0,0,0
ME,01/29/2020,0,0,0,0,0,0
ME,01/30/2020,0,0,0,0,0,0
ME,01/31/2020,0,0,0,0,0,0
ME,02/01/2020,0,0,0,0,0,0
ME,02/02/2020,0,0,0,0,0,0
ME,02/03/2020,0,0,0,0,0,0
ME,02/04/2020,0,0,0,0,0,0
ME,02/05/2020,0,0,0,0,0,0
ME,02/06/2020,0,0,0,0,0,0
ME,02/07/2020,0,0,0,0,0,0
ME,02/08/2020,0,0,0,0,0,0
ME,02/09/2020,0,0,0,0,0,0
ME,02/10/2020,0,0,0,0,0,0
ME,02/11/2020,0,0,0,0,0,0
ME,02/12/2020,0,0,0,0,0,0
ME,02/13/2020,0,0,0,0,0,0
ME,02/14/2020,0,0,0,0,0,0
ME,02/15/2020,0,0,0,0,0,0
ME,02/16/2020,0,0,0,0,0,0
ME,02/17/2020,0,0,0,0,0,0
ME,02/18/2020,0,0,0,0,0,0
ME,02/19/2020,0,0,0,0,0,0
ME,02/20/2020,0,0,0,0,0,0
ME,02/21/2020,0,0,0,0,0,0
ME,02/22/2020,0,0,0,0,0,0
ME,02/23/2020,0,0,0,0,0,0
ME,02/24/2020,0,0,0,0,0,0
ME,02/25/2020,0,0,0,0,0,0
ME,02/26/2020,0,0,0,0,0,0
ME,02/27/2020,0,0,0,0,0,0
ME,02/28/2020,0,0,0,0,0,0
ME,02/29/2020,0,0,0,0,0,0
ME,03/01/2020,0,0,0,0,0,0
ME,03/02/2020,0,0,0,0,0,0
ME,03/03/2020,0,0,0,0,0,0
ME,03/04/2020,0,0,0,0,0,0
ME,03/05/2020,0,0,0,0,0,0
ME,03/06/2020,0,0,0,0,0,0
ME,03/07/2020,0,0,0,0,0,0
ME,03/08/2020,0,0,0,0,0,0
ME,03/09/2020,0,0,0,0,0,0
ME,03/10/2020,0,0,0,0,0,0
ME,03/11/2020,0,0,0,0,0,0
ME,03/12/2020,0,0,0,0,0,0
ME,03/13/2020,1,0,1,1,0.3333333333333333,0.14285714285714285
ME,03/14/2020,3,0,3,2,1,0.42857142857142855
ME,03/15/2020,12,0,12,9,4,1.7142857142857142
ME,03/16/2020,17,0,17,5,5.333333333333333,2.4285714285714284
ME,03/17/2020,32,0,32,15,9.666666666666666,4.571428571428571
ME,03/18/2020,42,0,42,10,10,6
ME,03/19/2020,52,0,52,10,11.666666666666666,7.428571428571429
ME,03/20/2020,56,0,56,4,8,7.857142857142857
ME,03/21/2020,70,0,70,14,9.333333333333334,9.571428571428571
ME,03/22/2020,89,0,89,19,12.333333333333334,11
ME,03/23/2020,107,0,107,18,17,12.857142857142858
ME,03/24/2020,118,0,118,11,16,12.285714285714286
ME,03/25/2020,142,0,142,24,17.666666666666668,14.285714285714286
ME,03/26/2020,155,0,155,13,16,14.714285714285714
ME,03/27/2020,168,1,167,13,16.666666666666668,16
ME,03/28/2020,211,1,210,43,23,20.142857142857142
ME,03/29/2020,253,3,250,42,32.666666666666664,23.428571428571427
ME,03/30/2020,275,3,272,22,35.666666666666664,24
ME,03/31/2020,303,5,298,28,30.666666666666668,26.428571428571427
ME,04/01/2020,303,5,298,0,16.666666666666668,23
ME,04/02/2020,376,7,369,73,33.666666666666664,31.571428571428573
ME,04/03/2020,432,9,423,56,43,37.714285714285715
ME,04/04/2020,456,10,446,24,51,35
ME,04/05/2020,470,10,460,14,31.333333333333332,31
ME,04/06/2020,499,10,489,29,22.333333333333332,32
ME,04/07/2020,519,12,507,20,21,30.857142857142858
MI,01/22/2020,0,0,0,0,0,0
MI,01/23/2020,0,0,0,0,0,0
MI,01/24/2020,0,0,0,0,0,0
MI,01/25/2020,0,0,0,0,0,0
MI,01/26/2020,0,0,0,0,0,0
MI,01/27/2020,0,0,0,0,0,0
MI,01/28/2020,0,0,0,0,0,0
MI,01/29/2020,0,0,0,0,0,0
MI,01/30/2020,0,0,0,0,0,0
MI,01/31/2020,0,0,0,0,0,0
MI,02/01/2020,0,0,0,0,0,0
MI,02/02/2020,0,0,0,0,0,0
MI,02/03/2020,0,0,0,0,0,0
MI,02/04/2020,0,0,0,0,0,0
MI,02/05/2020,0,0,0,0,0,0
MI,02/06/2020,0,0,0,0,0,0
MI,02/07/2020,0,0,0,0,0,0
MI,02/08/2020,0,0,0,0,0,0
MI,02/09/2020,0,0,0,0,0,0
MI,02/10/2020,0,0,0,0,0,0
MI,02/11/2020,0,0,0,0,0,0
MI,02/12/2020,0,0,0,0,0,0
MI,02/13/2020,0,0,0,0,0,0
MI,02/14/2020,0,0,0,0,0,0
MI,02/15/2020,0,0,0,0,0,0
MI,02/16/2020,0,0,0,0,0,0
MI,02/17/2020,0,0,0,0,0,0
MI,02/18/2020,0,0,0,0,0,0
MI,02/19/2020,0,0,0,0,0,0
MI,02/20/2020,0,0,0,0,0,0
MI,02/21/2020,0,0,0,0,0,0
MI,02/22/2020,0,0,0,0,0,0
MI,02/23/2020,0,0,0,0,0,0
MI,02/24/2020,0,0,0,0,0,0
MI,02/25/2020,0,0,0,0,0,0
MI,02/26/2020,0,0,0,0,0,0
MI,02/27/2020,0,0,0,0,0,0
MI,02/28/2020,0,0,0,0,0,0
MI,02/29/2020,0,0,0,0,0,0
MI,03/01/2020,0,0,0,0,0,0
MI,03/02/2020,0,0,0,0,0,0
MI,03/03/2020,0,0,0,0,0,0
MI,03/04/2020,0,0,0,0,0,0
MI,03/05/2020,0,0,0,0,0,0
MI,03/06/2020,0,0,0,0,0,0
MI,03/07/2020,0,0,0,0,0,0
MI,03/08/2020,0,0,0,0,0,0
MI,03/09/2020,0,0,0,0,0,0
MI,03/10/2020,0,0,0,0,0,0
MI,03/11/2020,2,0,2,2,0.6666666666666666,0.2857142857142857
MI,03/12/2020,2,0,2,0,0.6666666666666666,0.2857142857142857
MI,03/13/2020,16,0,16,14,5.333333333333333,2.2857142857142856
MI,03/14/2020,25,0,25,9,7.666666666666667,3.5714285714285716
MI,03/15/2020,33,0,33,8,10.333333333333334,4.714285714285714
MI,03/16/2020,53,0,53,20,12.333333333333334,7.571428571428571
MI,03/17/2020,65,0,65,12,13.333333333333334,9.285714285714286
MI,03/18/2020,83,0,83,18,16.666666666666668,11.571428571428571
MI,03/19/2020,334,3,331,251,93.66666666666667,47.42857142857143
MI,03/20/2020,552,3,549,218,162.33333333333334,76.57142857142857
MI,03/21/2020,788,5,783,236,235,109
MI,03/22/2020,1037,9,1028,249,234.33333333333334,143.42857142857142
MI,03/23/2020,1329,15,1314,292,259,182.28571428571428
MI,03/24/2020,1793,24,1769,464,335,246.85714285714286
MI,03/25/2020,2296,43,2253,503,419.6666666666667,316.14285714285717
MI,03/26/2020,2845,61,2784,549,505.3333333333333,358.7142857142857
MI,03/27/2020,3634,92,3542,789,613.6666666666666,440.2857142857143
MI,03/28/2020,4650,111,4539,1016,784.6666666666666,551.7142857142857
MI,03/29/2020,5488,132,5356,838,881,635.8571428571429
MI,03/30/2020,6498,184,6314,1010,954.6666666666666,738.4285714285714
MI,03/31/2020,7615,259,7356,1117,988.3333333333334,831.7142857142857
MI,04/01/2020,9315,335,8980,1700,1275.6666666666667,1002.7142857142857
MI,04/02/2020,10791,417,10374,1476,1431,1135.142857142857
MI,04/03/2020,12744,479,12265,1953,1709.6666666666667,1301.4285714285713
MI,04/04/2020,14225,540,13685,1481,1636.6666666666667,1367.857142857143
MI,04/05/2020,15718,617,15101,1493,1642.3333333333333,1461.4285714285713
MI,04/06/2020,17221,727,16494,1503,1492.3333333333333,1531.857142857143
MI,04/07/2020,18970,845,18125,1749,1581.6666666666667,1622.142857142857
MN,01/22/2020,0,0,0,0,0,0
MN,01/23/2020,0,0,0,0,0,0
MN,01/24/2020,0,0,0,0,0,0
MN,01/25/2020,0,0,0,0,0,0
MN,01/26/2020,0,0,0,0,0,0
MN,01/27/2020,0,0,0,0,0,0
MN,01/28/2020,0,0,0,0,0,0
MN,01/29/2020,0,0,0,0,0,0
MN,01/30/2020,0,0,0,0,0,0
MN,01/31/2020,0,0,0,0,0,0
MN,02/01/2020,0,0,0,0,0,0
MN,02/02/2020,0,0,0,0,0,0
MN,02/03/2020,0,0,0,0,0,0
MN,02/04/2020,0,0,0,0,0,0
MN,02/05/2020,0,0,0,0,0,0
MN,02/06/2020,0,0,0,0,0,0
MN,02/07/2020,0,0,0,0,0,0
MN,02/08/2020,0,0,0,0,0,0
MN,02/09/2020,0,0,0,0,0,0
MN,02/10/2020,0,0,0,0,0,0
MN,02/11/2020,0,0,0,0,0,0
MN,02/12/2020,0,0,0,0,0,0
MN,02/13/2020,0,0,0,0,0,0
MN,02/14/2020,0,0,0,0,0,0
MN,02/15/2020,0,0,0,0,0,0
MN,02/16/2020,0,0,0,0,0,0
MN,02/17/2020,0,0,0,0,0,0
MN,02/18/2020,0,0,0,0,0,0
MN,02/19/2020,0,0,0,0,0,0
MN,02/20/2020,0,0,0,0,0,0
MN,02/21/2020,0,0,0,0,0,0
MN,02/22/2020,0,0,0,0,0,0
MN,02/23/2020,0,0,0,0,0,0
MN,02/24/2020,0,0,0,0,0,0
MN,02/25/2020,0,0,0,0,0,0
MN,02/26/2020,0,0,0,0,0,0
MN,02/27/2020,0,0,0,0,0,0
MN,02/28/2020,0,0,0,0,0,0
MN,02/29/2020,0,0,0,0,0,0
MN,03/01/2020,0,0,0,0,0,0
MN,03/02/2020,0,0,0,0,0,0
MN,03/03/2020,0,0,0,0,0,0
MN,03/04/2020,0,0,0,0,0,0
MN,03/05/2020,0,0,0,0,0,0
MN,03/06/2020,1,0,1,1,0.3333333333333333,0.14285714285714285
MN,03/07/2020,1,0,1,0,0.3333333333333333,0.14285714285714285
MN,03/08/2020,1,0,1,0,0.3333333333333333,0.14285714285714285
MN,03/09/2020,2,0,2,1,0.3333333333333333,0.2857142857142857
MN,03/10/2020,3,0,3,1,0.6666666666666666,0.42857142857142855
MN,03/11/2020,5,0,5,2,1.3333333333333333,0.7142857142857143
MN,03/12/2020,9,0,9,4,2.3333333333333335,1.2857142857142858
MN,03/13/2020,14,0,14,5,3.6666666666666665,1.8571428571428572
MN,03/14/2020,21,0,21,7,5.333333333333333,2.857142857142857
MN,03/15/2020,35,0,35,14,8.666666666666666,4.857142857142857
MN,03/16/2020,54,0,54,19,13.333333333333334,7.428571428571429
MN,03/17/2020,60,0,60,6,13,8.142857142857142
MN,03/18/2020,77,0,77,17,14,10.285714285714286
MN,03/19/2020,89,0,89,12,11.666666666666666,11.428571428571429
MN,03/20/2020,115,0,115,26,18.333333333333332,14.428571428571429
MN,03/21/2020,138,1,137,23,20.333333333333332,16.714285714285715
MN,03/22/2020,169,1,168,31,26.666666666666668,19.142857142857142
MN,03/23/2020,234,1,233,65,39.666666666666664,25.714285714285715
MN,03/24/2020,261,1,260,27,41,28.714285714285715
MN,03/25/2020,286,1,285,25,39,29.857142857142858
MN,03/26/2020,344,2,342,58,36.666666666666664,36.42857142857143
MN,03/27/2020,396,4,392,52,45,40.142857142857146
MN,03/28/2020,441,5,436,45,51.666666666666664,43.285714285714285
MN,03/29/2020,503,9,494,62,53,47.714285714285715
MN,03/30/2020,576,10,566,73,60,48.857142857142854
MN,03/31/2020,629,12,617,53,62.666666666666664,52.57142857142857
MN,04/01/2020,689,17,672,60,62,57.57142857142857
MN,04/02/2020,742,18,724,53,55.333333333333336,56.857142857142854
MN,04/03/2020,788,22,766,46,53,56
MN,04/04/2020,865,24,841,77,58.666666666666664,60.57142857142857
MN,04/05/2020,935,29,906,70,64.33333333333333,61.714285714285715
MN,04/06/2020,986,30,956,51,66,58.57142857142857
MN,04/07/2020,1069,34,1035,83,68,62.857142857142854
MO,01/22/2020,0,0,0,0,0,0
MO,01/23/2020,0,0,0,0,0,0
MO,01/24/2020,0,0,0,0,0,0
MO,01/25/2020,0,0,0,0,0,0
MO,01/26/2020,0,0,0,0,0,0
MO,01/27/2020,0,0,0,0,0,0
MO,01/28/2020,0,0,0,0,0,0
MO,01/29/2020,0,0,0,0,0,0
MO,01/30/2020,0,0,0,0,0,0
MO,01/31/2020,0,0,0,0,0,0
MO,02/01/2020,0,0,0,0,0,0
MO,02/02/2020,0,0,0,0,0,0
MO,02/03/2020,0,0,0,0,0,0
MO,02/04/2020,0,0,0,0,0,0
MO,02/05/2020,0,0,0,0,0,0
MO,02/06/2020,0,0,0,0,0,0
MO,02/07/2020,0,0,0,0,0,0
MO,02/08/2020,0,0,0,0,0,0
MO,02/09/2020,0,0,0,0,0,0
MO,02/10/2020,0,0,0,0,0,0
MO,02/11/2020,0,0,0,0,0,0
MO,02/12/2020,0,0,0,0,0,0
MO,02/13/2020,0,0,0,0,0,0
MO,02/14/2020,0,0,0,0,0,0
MO,02/15/2020,0,0,0,0,0,0
MO,02/16/2020,0,0,0,0,0,0
MO,02/17/2020,0,0,0,0,0,0
MO,02/18/2020,0,0,0,0,0,0
MO,02/19/2020,0,0,0,0,0,0
MO,02/20/2020,0,0,0,0,0,0
MO,02/21/2020,0,0,0,0,0,0
MO,02/22/2020,0,0,0,0,0,0
MO,02/23/2020,0,0,0,0,0,0
MO,02/24/2020,0,0,0,0,0,0
MO,02/25/2020,0,0,0,0,0,0
MO,02/26/2020,0,0,0,0,0,0
MO,02/27/2020,0,0,0,0,0,0
MO,02/28/2020,0,0,0,0,0,0
MO,02/29/2020,0,0,0,0,0,0
MO,03/01/2020,0,0,0,0,0,0
MO,03/02/2020,0,0,0,0,0,0
MO,03/03/2020,0,0,0,0,0,0
MO,03/04/2020,0,0,0,0,0,0
MO,03/05/2020,0,0,0,0,0,0
MO,03/06/2020,0,0,0,0,0,0
MO,03/07/2020,0,0,0,0,0,0
MO,03/08/2020,1,0,1,1,0.3333333333333333,0.14285714285714285
MO,03/09/2020,1,0,1,0,0.3333333333333333,0.14285714285714285
MO,03/10/2020,1,0,1,0,0.3333333333333333,0.14285714285714285
MO,03/11/2020,1,0,1,0,0,0.14285714285714285
MO,03/12/2020,1,0,1,0,0,0.14285714285714285
MO,03/13/2020,2,0,2,1,0.3333333333333333,0.2857142857142857
MO,03/14/2020,4,0,4,2,1,0.5714285714285714
MO,03/15/2020,5,0,5,1,1.3333333333333333,0.5714285714285714
MO,03/16/2020,6,0,6,1,1.3333333333333333,0.7142857142857143
MO,03/17/2020,11,0,11,5,2.3333333333333335,1.4285714285714286
MO,03/18/2020,18,0,18,7,4.333333333333333,2.4285714285714284
MO,03/19/2020,31,1,30,13,8.333333333333334,4.285714285714286
MO,03/20/2020,53,2,51,22,14,7.285714285714286
MO,03/21/2020,74,3,71,21,18.666666666666668,10
MO,03/22/2020,100,3,97,26,23,13.571428571428571
MO,03/23/2020,187,4,183,87,44.666666666666664,25.857142857142858
MO,03/24/2020,257,7,250,70,61,35.142857142857146
MO,03/25/2020,354,8,346,97,84.66666666666667,48
MO,03/26/2020,520,9,511,166,111,69.85714285714286
MO,03/27/2020,666,9,657,146,136.33333333333334,87.57142857142857
MO,03/28/2020,836,10,826,170,160.66666666666666,108.85714285714286
MO,03/29/2020,915,13,902,79,131.66666666666666,116.42857142857143
MO,03/30/2020,1051,13,1038,136,128.33333333333334,123.42857142857143
MO,03/31/2020,1357,15,1342,306,173.66666666666666,157.14285714285714
MO,04/01/2020,1613,18,1595,256,232.66666666666666,179.85714285714286
MO,04/02/2020,1857,22,1835,244,268.6666666666667,191
MO,04/03/2020,1864,25,1839,7,169,171.14285714285714
MO,04/04/2020,2310,33,2277,446,232.33333333333334,210.57142857142858
MO,04/05/2020,2347,44,2303,37,163.33333333333334,204.57142857142858
MO,04/06/2020,2736,47,2689,389,290.6666666666667,240.71428571428572
MO,04/07/2020,3130,65,3065,394,273.3333333333333,253.28571428571428
MS,01/22/2020,0,0,0,0,0,0
MS,01/23/2020,0,0,0,0,0,0
MS,01/24/2020,0,0,0,0,0,0
MS,01/25/2020,0,0,0,0,0,0
MS,01/26/2020,0,0,0,0,0,0
MS,01/27/2020,0,0,0,0,0,0
MS,01/28/2020,0,0,0,0,0,0
MS,01/29/2020,0,0,0,0,0,0
MS,01/30/2020,0,0,0,0,0,0
MS,01/31/2020,0,0,0,0,0,0
MS,02/01/2020,0,0,0,0,0,0
MS,02/02/2020,0,0,0,0,0,0
MS,02/03/2020,0,0,0,0,0,0
MS,02/04/2020,0,0,0,0,0,0
MS,02/05/2020,0,0,0,0,0,0
MS,02/06/2020,0,0,0,0,0,0
MS,02/07/2020,0,0,0,0,0,0
MS,02/08/2020,0,0,0,0,0,0
MS,02/09/2020,0,0,0,0,0,0
MS,02/10/2020,0,0,0,0,0,0
MS,02/11/2020,0,0,0,0,0,0
MS,02/12/2020,0,0,0,0,0,0
